# Time          1.0000E-01
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   4.050000E+01   7.500320E+00  -7.499662E+00  -6.176091E+00  -1.536828E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465506E+01  -4.110626E+01  -3.726785E+01  -3.772908E+01  -4.835614E+01  -1.096691E+01  -1.415228E+01  -8.250974E+00  -1.282767E+01  -6.477137E+00  -1.181382E+01  -9.304021E+00  -6.490123E+00  -1.099097E+01  -3.183112E+01  -2.534146E+01  -1.504102E+01  -1.644724E+01  -2.275224E+01  -2.173355E+01  -2.959189E+01  -1.746599E+01  -1.743488E+01  -1.632501E+01
   4.150000E+01   7.500322E+00  -7.499663E+00  -6.176090E+00  -1.536828E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465506E+01  -4.110626E+01  -3.726786E+01  -3.772908E+01  -4.835614E+01  -1.096691E+01  -1.415228E+01  -8.250973E+00  -1.282767E+01  -6.477138E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275224E+01  -2.173355E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.250000E+01   7.500322E+00  -7.499663E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415228E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   4.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.050000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.150000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.250000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   5.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.050000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.150000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.250000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   6.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.050000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.150000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.250000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   7.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.050000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.150000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.250000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
