# Time          1.0000E+00
# Units: Mol/L Porous Medium/s
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   6.550000E+01   1.578087E-15  -1.999857E-14   0.000000E+00   1.079059E-38
   6.650000E+01   1.574425E-15  -1.999856E-14   0.000000E+00   1.069525E-38
   6.750000E+01   1.570256E-15  -1.999856E-14   0.000000E+00   1.059004E-38
   6.850000E+01   1.565557E-15  -1.999856E-14   0.000000E+00   1.047468E-38
   6.950000E+01   1.560305E-15  -1.999856E-14   0.000000E+00   1.034901E-38
   7.050000E+01   1.554480E-15  -1.999855E-14   0.000000E+00   1.021292E-38
   7.150000E+01   1.548067E-15  -1.999855E-14   0.000000E+00   1.006642E-38
   7.250000E+01   1.541056E-15  -1.999855E-14   0.000000E+00   9.909576E-39
   7.350000E+01   1.533440E-15  -1.999854E-14   0.000000E+00   9.742586E-39
   7.450000E+01   1.525218E-15  -1.999854E-14   0.000000E+00   9.565716E-39
   7.550000E+01   1.516394E-15  -1.999853E-14   0.000000E+00   9.379329E-39
   7.650000E+01   1.506976E-15  -1.999853E-14   0.000000E+00   9.183870E-39
   7.750000E+01   1.496976E-15  -1.999852E-14   0.000000E+00   8.979862E-39
   7.850000E+01   1.486413E-15  -1.999851E-14   0.000000E+00   8.767901E-39
   7.950000E+01   1.475310E-15  -1.999850E-14   0.000000E+00   8.548646E-39
   8.050000E+01   1.463692E-15  -1.999849E-14   0.000000E+00   8.322812E-39
   8.150000E+01   1.451591E-15  -1.999848E-14   0.000000E+00   8.091156E-39
   8.250000E+01   1.439041E-15  -1.999846E-14   0.000000E+00   7.854473E-39
   8.350000E+01   1.426078E-15  -1.999844E-14   0.000000E+00   7.613584E-39
   8.450000E+01   1.412742E-15  -1.999842E-14   0.000000E+00   7.369323E-39
   8.550000E+01   1.399075E-15  -1.999840E-14   0.000000E+00   7.122534E-39
   8.650000E+01   1.385120E-15  -1.999837E-14   0.000000E+00   6.874055E-39
   8.750000E+01   1.370921E-15  -1.999833E-14   0.000000E+00   6.624715E-39
   8.850000E+01   1.356524E-15  -1.999829E-14   0.000000E+00   6.375321E-39
   8.950000E+01   1.341975E-15  -1.999823E-14   0.000000E+00   6.126657E-39
