# Time          5.0000E-01
# Units: M^2 mineral/m^3 porous medium
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   4.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   4.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   4.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.050000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.150000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.250000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.350000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.450000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.550000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.650000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   5.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.050000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.150000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.250000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.350000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.450000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.550000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.650000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   6.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.050000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.150000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.250000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.350000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.450000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.550000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.650000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   7.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.050000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.150000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.250000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.350000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.450000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.550000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.650000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   8.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.050000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.150000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.250000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.350000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.450000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.550000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.650000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.750000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.850000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
   9.950000E+01   1.000000E+02   1.000000E+02   0.000000E+00   6.360000E+03
