title = "dataset simple_upper_aquifer"
variables = "x", "y", "z", "fh_w", "p_w", "ph_w", "rho_w", "s_w", "theta_w", "s_g", "theta_g", "s_n", "theta_n", "q_root"
zone t = "Flow variables, solution time =  3.500E+01 years       " i =  100, j =    1, k =    1,  f=point
  0.0000000E+00  0.0000000E+00  0.2020202E+01  0.1064732E+02  0.8463199E+05  0.8627115E+01  0.1000000E+04  0.5785045E+00  0.2256168E+00  0.4214955E+00  0.1643832E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2121212E+01  0.1069709E+02  0.8412934E+05  0.8575876E+01  0.1000000E+04  0.5744490E+00  0.2240351E+00  0.4255510E+00  0.1659649E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2222222E+01  0.1075072E+02  0.8366452E+05  0.8528494E+01  0.1000000E+04  0.5708289E+00  0.2226233E+00  0.4291711E+00  0.1673767E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2323232E+01  0.1080807E+02  0.8323624E+05  0.8484836E+01  0.1000000E+04  0.5675978E+00  0.2213632E+00  0.4324022E+00  0.1686368E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2424242E+01  0.1086899E+02  0.8284295E+05  0.8444745E+01  0.1000000E+04  0.5647147E+00  0.2202387E+00  0.4352853E+00  0.1697613E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2525253E+01  0.1093330E+02  0.8248293E+05  0.8408046E+01  0.1000000E+04  0.5621426E+00  0.2192356E+00  0.4378574E+00  0.1707644E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2626263E+01  0.1100081E+02  0.8215434E+05  0.8374551E+01  0.1000000E+04  0.5598488E+00  0.2183410E+00  0.4401512E+00  0.1716590E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2727273E+01  0.1107133E+02  0.8185524E+05  0.8344061E+01  0.1000000E+04  0.5578038E+00  0.2175435E+00  0.4421962E+00  0.1724565E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2828283E+01  0.1114466E+02  0.8158365E+05  0.8316376E+01  0.1000000E+04  0.5559813E+00  0.2168327E+00  0.4440187E+00  0.1731673E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2929293E+01  0.1122059E+02  0.8133761E+05  0.8291296E+01  0.1000000E+04  0.5543576E+00  0.2161994E+00  0.4456424E+00  0.1738006E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
