# Time          1.5000E+00
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   4.250000E+01   2.925089E+00  -2.912010E+00  -8.531444E+00  -4.523082E+00  -3.592537E+00  -1.086660E+01  -2.000000E+00  -2.157242E+01  -2.150219E+01  -3.293742E+01  -3.371310E+01  -4.332478E+01  -4.514587E+01  -9.371211E+00  -5.813558E+00  -1.580574E+01  -6.617895E+00  -4.296346E+00  -5.070873E+00  -1.229663E+01  -1.105230E+01  -1.785641E+01  -1.410133E+01  -1.219998E+01  -1.538559E+01  -2.135396E+01  -3.219511E+01  -1.074679E+01  -1.399105E+01  -1.106753E+01  -1.319115E+01  -1.448871E+01
   4.350000E+01   2.925167E+00  -2.912087E+00  -8.531371E+00  -4.522178E+00  -3.592429E+00  -1.170933E+01  -2.000000E+00  -2.325773E+01  -2.318757E+01  -3.546531E+01  -3.624091E+01  -4.585244E+01  -4.851626E+01  -9.370163E+00  -5.812599E+00  -1.580454E+01  -6.616920E+00  -4.296356E+00  -5.070962E+00  -1.229551E+01  -1.105222E+01  -1.785625E+01  -1.494417E+01  -1.304274E+01  -1.622816E+01  -2.219646E+01  -3.303752E+01  -1.158953E+01  -1.483387E+01  -1.191020E+01  -1.403380E+01  -1.533130E+01
   4.450000E+01   2.925244E+00  -2.912162E+00  -8.531299E+00  -4.521276E+00  -3.592321E+00  -1.251887E+01  -2.000000E+00  -2.487667E+01  -2.480658E+01  -3.789364E+01  -3.866917E+01  -4.828054E+01  -5.175392E+01  -9.369118E+00  -5.811644E+00  -1.580334E+01  -6.615948E+00  -4.296366E+00  -5.071051E+00  -1.229439E+01  -1.105214E+01  -1.785609E+01  -1.575382E+01  -1.385231E+01  -1.703756E+01  -2.300578E+01  -3.384676E+01  -1.239909E+01  -1.564350E+01  -1.271969E+01  -1.484327E+01  -1.614070E+01
   4.550000E+01   2.925321E+00  -2.912237E+00  -8.531228E+00  -4.520377E+00  -3.592212E+00  -1.327803E+01  -2.000000E+00  -2.639483E+01  -2.632481E+01  -4.017081E+01  -4.094627E+01  -5.055749E+01  -5.479002E+01  -9.368077E+00  -5.810691E+00  -1.580214E+01  -6.614979E+00  -4.296376E+00  -5.071140E+00  -1.229327E+01  -1.105206E+01  -1.785594E+01  -1.651307E+01  -1.461149E+01  -1.779657E+01  -2.376471E+01  -3.460561E+01  -1.315826E+01  -1.640274E+01  -1.347878E+01  -1.560235E+01  -1.689972E+01
   4.650000E+01   2.925396E+00  -2.912311E+00  -8.531159E+00  -4.519479E+00  -3.592104E+00  -1.391692E+01  -2.000000E+00  -2.767246E+01  -2.760251E+01  -4.208718E+01  -4.286257E+01  -5.247364E+01  -5.734506E+01  -9.367039E+00  -5.809741E+00  -1.580095E+01  -6.614012E+00  -4.296387E+00  -5.071227E+00  -1.229216E+01  -1.105198E+01  -1.785578E+01  -1.715207E+01  -1.525041E+01  -1.843531E+01  -2.440337E+01  -3.524419E+01  -1.379717E+01  -1.704172E+01  -1.411761E+01  -1.624117E+01  -1.753847E+01
   4.750000E+01   2.925471E+00  -2.912385E+00  -8.531090E+00  -4.518582E+00  -3.591996E+00  -1.428040E+01  -2.000000E+00  -2.839928E+01  -2.832940E+01  -4.317734E+01  -4.395266E+01  -5.356358E+01  -5.879849E+01  -9.366004E+00  -5.808793E+00  -1.579977E+01  -6.613048E+00  -4.296397E+00  -5.071314E+00  -1.229105E+01  -1.105191E+01  -1.785563E+01  -1.751565E+01  -1.561393E+01  -1.879865E+01  -2.476664E+01  -3.560737E+01  -1.416067E+01  -1.740529E+01  -1.448104E+01  -1.660458E+01  -1.790182E+01
   4.850000E+01   2.925546E+00  -2.912458E+00  -8.531021E+00  -4.517688E+00  -3.591888E+00  -1.439129E+01  -2.000000E+00  -2.862091E+01  -2.855109E+01  -4.350972E+01  -4.428496E+01  -5.389574E+01  -5.924154E+01  -9.364973E+00  -5.807848E+00  -1.579859E+01  -6.612086E+00  -4.296408E+00  -5.071401E+00  -1.228995E+01  -1.105183E+01  -1.785548E+01  -1.762664E+01  -1.572484E+01  -1.890939E+01  -2.487730E+01  -3.571796E+01  -1.427157E+01  -1.751626E+01  -1.459187E+01  -1.671540E+01  -1.801258E+01
   4.950000E+01   2.925620E+00  -2.912531E+00  -8.530953E+00  -4.516796E+00  -3.591780E+00  -1.441371E+01  -2.000000E+00  -2.866561E+01  -2.859586E+01  -4.357670E+01  -4.435187E+01  -5.396250E+01  -5.933073E+01  -9.363943E+00  -5.806905E+00  -1.579741E+01  -6.611126E+00  -4.296419E+00  -5.071488E+00  -1.228884E+01  -1.105175E+01  -1.785533E+01  -1.764917E+01  -1.574730E+01  -1.893167E+01  -2.489951E+01  -3.574009E+01  -1.429401E+01  -1.753877E+01  -1.461423E+01  -1.673775E+01  -1.803487E+01
   5.050000E+01   2.925693E+00  -2.912603E+00  -8.530886E+00  -4.515905E+00  -3.591672E+00  -1.441770E+01  -2.000000E+00  -2.867346E+01  -2.860378E+01  -4.358840E+01  -4.436351E+01  -5.397399E+01  -5.934622E+01  -9.362917E+00  -5.805965E+00  -1.579624E+01  -6.610168E+00  -4.296430E+00  -5.071574E+00  -1.228774E+01  -1.105168E+01  -1.785518E+01  -1.765327E+01  -1.575132E+01  -1.893553E+01  -2.490329E+01  -3.574379E+01  -1.429802E+01  -1.754285E+01  -1.461818E+01  -1.674168E+01  -1.803873E+01
   5.150000E+01   2.925767E+00  -2.912675E+00  -8.530819E+00  -4.515016E+00  -3.591564E+00  -1.441840E+01  -2.000000E+00  -2.867471E+01  -2.860509E+01  -4.359021E+01  -4.436524E+01  -5.397557E+01  -5.934851E+01  -9.361893E+00  -5.805027E+00  -1.579507E+01  -6.609213E+00  -4.296441E+00  -5.071660E+00  -1.228665E+01  -1.105160E+01  -1.785503E+01  -1.765407E+01  -1.575205E+01  -1.893608E+01  -2.490377E+01  -3.574419E+01  -1.429873E+01  -1.754363E+01  -1.461882E+01  -1.674230E+01  -1.803930E+01
   5.250000E+01   2.925840E+00  -2.912747E+00  -8.530752E+00  -4.514130E+00  -3.591456E+00  -1.441852E+01  -2.000000E+00  -2.867482E+01  -2.860526E+01  -4.359029E+01  -4.436526E+01  -5.397544E+01  -5.934851E+01  -9.360871E+00  -5.804091E+00  -1.579390E+01  -6.608259E+00  -4.296452E+00  -5.071746E+00  -1.228556E+01  -1.105153E+01  -1.785488E+01  -1.765429E+01  -1.575220E+01  -1.893606E+01  -2.490367E+01  -3.574402E+01  -1.429887E+01  -1.754384E+01  -1.461888E+01  -1.674236E+01  -1.803929E+01
   5.350000E+01   2.925913E+00  -2.912818E+00  -8.530686E+00  -4.513245E+00  -3.591348E+00  -1.441854E+01  -2.000000E+00  -2.867472E+01  -2.860523E+01  -4.359008E+01  -4.436499E+01  -5.397502E+01  -5.934812E+01  -9.359851E+00  -5.803157E+00  -1.579273E+01  -6.607308E+00  -4.296464E+00  -5.071832E+00  -1.228446E+01  -1.105145E+01  -1.785474E+01  -1.765442E+01  -1.575226E+01  -1.893595E+01  -2.490348E+01  -3.574375E+01  -1.429891E+01  -1.754395E+01  -1.461885E+01  -1.674231E+01  -1.803919E+01
   5.450000E+01   2.925986E+00  -2.912890E+00  -8.530619E+00  -4.512362E+00  -3.591240E+00  -1.441855E+01  -2.000000E+00  -2.867460E+01  -2.860518E+01  -4.358983E+01  -4.436466E+01  -5.397455E+01  -5.934767E+01  -9.358833E+00  -5.802226E+00  -1.579157E+01  -6.606359E+00  -4.296475E+00  -5.071919E+00  -1.228337E+01  -1.105138E+01  -1.785459E+01  -1.765453E+01  -1.575230E+01  -1.893582E+01  -2.490328E+01  -3.574347E+01  -1.429894E+01  -1.754404E+01  -1.461881E+01  -1.674225E+01  -1.803907E+01
   5.550000E+01   2.926060E+00  -2.912962E+00  -8.530553E+00  -4.511481E+00  -3.591132E+00  -1.441856E+01  -2.000000E+00  -2.867448E+01  -2.860512E+01  -4.358957E+01  -4.436434E+01  -5.397408E+01  -5.934721E+01  -9.357817E+00  -5.801296E+00  -1.579041E+01  -6.605411E+00  -4.296487E+00  -5.072005E+00  -1.228229E+01  -1.105131E+01  -1.785444E+01  -1.765465E+01  -1.575234E+01  -1.893568E+01  -2.490307E+01  -3.574318E+01  -1.429897E+01  -1.754414E+01  -1.461876E+01  -1.674219E+01  -1.803895E+01
   5.650000E+01   2.926133E+00  -2.913034E+00  -8.530488E+00  -4.510602E+00  -3.591025E+00  -1.441857E+01  -2.000000E+00  -2.867436E+01  -2.860506E+01  -4.358932E+01  -4.436402E+01  -5.397361E+01  -5.934675E+01  -9.356802E+00  -5.800369E+00  -1.578924E+01  -6.604466E+00  -4.296500E+00  -5.072093E+00  -1.228120E+01  -1.105123E+01  -1.785430E+01  -1.765476E+01  -1.575238E+01  -1.893555E+01  -2.490286E+01  -3.574290E+01  -1.429899E+01  -1.754424E+01  -1.461872E+01  -1.674213E+01  -1.803883E+01
   5.750000E+01   2.926207E+00  -2.913106E+00  -8.530422E+00  -4.509726E+00  -3.590917E+00  -1.441858E+01  -2.000000E+00  -2.867423E+01  -2.860501E+01  -4.358907E+01  -4.436369E+01  -5.397314E+01  -5.934630E+01  -9.355789E+00  -5.799444E+00  -1.578808E+01  -6.603522E+00  -4.296512E+00  -5.072181E+00  -1.228011E+01  -1.105115E+01  -1.785415E+01  -1.765488E+01  -1.575243E+01  -1.893542E+01  -2.490266E+01  -3.574261E+01  -1.429902E+01  -1.754433E+01  -1.461867E+01  -1.674207E+01  -1.803871E+01
   5.850000E+01   2.926281E+00  -2.913179E+00  -8.530356E+00  -4.508851E+00  -3.590810E+00  -1.441859E+01  -2.000000E+00  -2.867411E+01  -2.860495E+01  -4.358881E+01  -4.436337E+01  -5.397267E+01  -5.934584E+01  -9.354777E+00  -5.798521E+00  -1.578692E+01  -6.602580E+00  -4.296525E+00  -5.072270E+00  -1.227903E+01  -1.105108E+01  -1.785400E+01  -1.765499E+01  -1.575247E+01  -1.893529E+01  -2.490245E+01  -3.574232E+01  -1.429905E+01  -1.754443E+01  -1.461863E+01  -1.674201E+01  -1.803859E+01
   5.950000E+01   2.926356E+00  -2.913253E+00  -8.530291E+00  -4.507980E+00  -3.590703E+00  -1.441860E+01  -2.000000E+00  -2.867398E+01  -2.860489E+01  -4.358855E+01  -4.436303E+01  -5.397219E+01  -5.934537E+01  -9.353766E+00  -5.797600E+00  -1.578576E+01  -6.601639E+00  -4.296539E+00  -5.072360E+00  -1.227795E+01  -1.105100E+01  -1.785385E+01  -1.765511E+01  -1.575252E+01  -1.893515E+01  -2.490224E+01  -3.574203E+01  -1.429908E+01  -1.754453E+01  -1.461859E+01  -1.674195E+01  -1.803847E+01
   6.050000E+01   2.926432E+00  -2.913327E+00  -8.530226E+00  -4.507111E+00  -3.590596E+00  -1.441861E+01  -2.000000E+00  -2.867386E+01  -2.860484E+01  -4.358829E+01  -4.436271E+01  -5.397170E+01  -5.934491E+01  -9.352756E+00  -5.796682E+00  -1.578460E+01  -6.600701E+00  -4.296554E+00  -5.072452E+00  -1.227686E+01  -1.105093E+01  -1.785371E+01  -1.765524E+01  -1.575257E+01  -1.893502E+01  -2.490202E+01  -3.574174E+01  -1.429911E+01  -1.754463E+01  -1.461854E+01  -1.674189E+01  -1.803835E+01
   6.150000E+01   2.926509E+00  -2.913403E+00  -8.530161E+00  -4.506245E+00  -3.590490E+00  -1.441862E+01  -2.000000E+00  -2.867374E+01  -2.860479E+01  -4.358803E+01  -4.436237E+01  -5.397122E+01  -5.934444E+01  -9.351746E+00  -5.795766E+00  -1.578344E+01  -6.599763E+00  -4.296570E+00  -5.072546E+00  -1.227578E+01  -1.105085E+01  -1.785356E+01  -1.765537E+01  -1.575262E+01  -1.893488E+01  -2.490181E+01  -3.574145E+01  -1.429915E+01  -1.754474E+01  -1.461850E+01  -1.674183E+01  -1.803823E+01
   6.250000E+01   2.926587E+00  -2.913480E+00  -8.530095E+00  -4.505382E+00  -3.590384E+00  -1.441864E+01  -2.000000E+00  -2.867362E+01  -2.860473E+01  -4.358777E+01  -4.436204E+01  -5.397073E+01  -5.934397E+01  -9.350735E+00  -5.794853E+00  -1.578227E+01  -6.598828E+00  -4.296587E+00  -5.072643E+00  -1.227469E+01  -1.105077E+01  -1.785341E+01  -1.765550E+01  -1.575268E+01  -1.893475E+01  -2.490159E+01  -3.574115E+01  -1.429918E+01  -1.754485E+01  -1.461846E+01  -1.674177E+01  -1.803811E+01
   6.350000E+01   2.926668E+00  -2.913560E+00  -8.530030E+00  -4.504522E+00  -3.590278E+00  -1.441865E+01  -2.000000E+00  -2.867349E+01  -2.860468E+01  -4.358751E+01  -4.436170E+01  -5.397023E+01  -5.934349E+01  -9.349725E+00  -5.793943E+00  -1.578110E+01  -6.597893E+00  -4.296606E+00  -5.072744E+00  -1.227360E+01  -1.105069E+01  -1.785326E+01  -1.765564E+01  -1.575274E+01  -1.893461E+01  -2.490137E+01  -3.574084E+01  -1.429922E+01  -1.754497E+01  -1.461842E+01  -1.674171E+01  -1.803799E+01
   6.450000E+01   2.926750E+00  -2.913641E+00  -8.529965E+00  -4.503667E+00  -3.590173E+00  -1.441867E+01  -2.000000E+00  -2.867336E+01  -2.860463E+01  -4.358724E+01  -4.436135E+01  -5.396971E+01  -5.934300E+01  -9.348712E+00  -5.793036E+00  -1.577992E+01  -6.596960E+00  -4.296628E+00  -5.072849E+00  -1.227250E+01  -1.105060E+01  -1.785310E+01  -1.765579E+01  -1.575281E+01  -1.893446E+01  -2.490114E+01  -3.574053E+01  -1.429927E+01  -1.754509E+01  -1.461838E+01  -1.674165E+01  -1.803787E+01
   6.550000E+01   2.926836E+00  -2.913726E+00  -8.529900E+00  -4.502816E+00  -3.590070E+00  -1.441869E+01  -2.000000E+00  -2.867324E+01  -2.860459E+01  -4.358696E+01  -4.436099E+01  -5.396918E+01  -5.934249E+01  -9.347698E+00  -5.792132E+00  -1.577873E+01  -6.596029E+00  -4.296652E+00  -5.072960E+00  -1.227140E+01  -1.105051E+01  -1.785295E+01  -1.765595E+01  -1.575288E+01  -1.893431E+01  -2.490091E+01  -3.574020E+01  -1.429931E+01  -1.754522E+01  -1.461835E+01  -1.674159E+01  -1.803774E+01
   6.650000E+01   2.926926E+00  -2.913815E+00  -8.529835E+00  -4.501971E+00  -3.589967E+00  -1.441871E+01  -2.000000E+00  -2.867311E+01  -2.860454E+01  -4.358668E+01  -4.436063E+01  -5.396864E+01  -5.934197E+01  -9.346680E+00  -5.791232E+00  -1.577754E+01  -6.595098E+00  -4.296679E+00  -5.073078E+00  -1.227030E+01  -1.105042E+01  -1.785279E+01  -1.765612E+01  -1.575296E+01  -1.893416E+01  -2.490067E+01  -3.573987E+01  -1.429937E+01  -1.754536E+01  -1.461831E+01  -1.674152E+01  -1.803762E+01
   6.750000E+01   2.927020E+00  -2.913908E+00  -8.529770E+00  -4.501131E+00  -3.589865E+00  -1.441874E+01  -2.000000E+00  -2.867298E+01  -2.860450E+01  -4.358639E+01  -4.436024E+01  -5.396807E+01  -5.934143E+01  -9.345659E+00  -5.790337E+00  -1.577633E+01  -6.594168E+00  -4.296710E+00  -5.073204E+00  -1.226918E+01  -1.105033E+01  -1.785262E+01  -1.765631E+01  -1.575306E+01  -1.893400E+01  -2.490041E+01  -3.573952E+01  -1.429943E+01  -1.754552E+01  -1.461828E+01  -1.674146E+01  -1.803749E+01
   6.850000E+01   2.927119E+00  -2.914006E+00  -8.529704E+00  -4.500298E+00  -3.589765E+00  -1.441877E+01  -2.000000E+00  -2.867284E+01  -2.860446E+01  -4.358609E+01  -4.435984E+01  -5.396747E+01  -5.934087E+01  -9.344632E+00  -5.789446E+00  -1.577510E+01  -6.593238E+00  -4.296746E+00  -5.073339E+00  -1.226806E+01  -1.105023E+01  -1.785245E+01  -1.765651E+01  -1.575316E+01  -1.893384E+01  -2.490015E+01  -3.573915E+01  -1.429950E+01  -1.754568E+01  -1.461825E+01  -1.674139E+01  -1.803736E+01
   6.950000E+01   2.927225E+00  -2.914112E+00  -8.529639E+00  -4.499473E+00  -3.589666E+00  -1.441880E+01  -2.000000E+00  -2.867270E+01  -2.860442E+01  -4.358577E+01  -4.435942E+01  -5.396683E+01  -5.934027E+01  -9.343599E+00  -5.788560E+00  -1.577386E+01  -6.592309E+00  -4.296788E+00  -5.073487E+00  -1.226692E+01  -1.105012E+01  -1.785228E+01  -1.765674E+01  -1.575328E+01  -1.893366E+01  -2.489987E+01  -3.573876E+01  -1.429957E+01  -1.754586E+01  -1.461822E+01  -1.674132E+01  -1.803723E+01
   7.050000E+01   2.927338E+00  -2.914225E+00  -8.529573E+00  -4.498656E+00  -3.589570E+00  -1.441884E+01  -2.000000E+00  -2.867255E+01  -2.860438E+01  -4.358543E+01  -4.435897E+01  -5.396615E+01  -5.933962E+01  -9.342557E+00  -5.787681E+00  -1.577259E+01  -6.591380E+00  -4.296836E+00  -5.073650E+00  -1.226577E+01  -1.105001E+01  -1.785210E+01  -1.765698E+01  -1.575342E+01  -1.893347E+01  -2.489956E+01  -3.573835E+01  -1.429966E+01  -1.754606E+01  -1.461820E+01  -1.674124E+01  -1.803709E+01
   7.150000E+01   2.927461E+00  -2.914348E+00  -8.529507E+00  -4.497850E+00  -3.589476E+00  -1.441888E+01  -2.000000E+00  -2.867238E+01  -2.860434E+01  -4.358506E+01  -4.435848E+01  -5.396542E+01  -5.933893E+01  -9.341505E+00  -5.786809E+00  -1.577129E+01  -6.590451E+00  -4.296893E+00  -5.073829E+00  -1.226459E+01  -1.104989E+01  -1.785191E+01  -1.765726E+01  -1.575357E+01  -1.893327E+01  -2.489924E+01  -3.573790E+01  -1.429976E+01  -1.754628E+01  -1.461817E+01  -1.674116E+01  -1.803694E+01
   7.250000E+01   2.927594E+00  -2.914482E+00  -8.529441E+00  -4.497055E+00  -3.589385E+00  -1.441893E+01  -2.000000E+00  -2.867221E+01  -2.860430E+01  -4.358466E+01  -4.435794E+01  -5.396462E+01  -5.933818E+01  -9.340441E+00  -5.785944E+00  -1.576996E+01  -6.589521E+00  -4.296960E+00  -5.074029E+00  -1.226339E+01  -1.104975E+01  -1.785171E+01  -1.765757E+01  -1.575375E+01  -1.893305E+01  -2.489888E+01  -3.573741E+01  -1.429987E+01  -1.754653E+01  -1.461815E+01  -1.674107E+01  -1.803678E+01
   7.350000E+01   2.927741E+00  -2.914629E+00  -8.529375E+00  -4.496274E+00  -3.589297E+00  -1.441898E+01  -2.000000E+00  -2.867202E+01  -2.860426E+01  -4.358423E+01  -4.435736E+01  -5.396374E+01  -5.933735E+01  -9.339362E+00  -5.785088E+00  -1.576859E+01  -6.588591E+00  -4.297037E+00  -5.074252E+00  -1.226217E+01  -1.104961E+01  -1.785150E+01  -1.765792E+01  -1.575395E+01  -1.893280E+01  -2.489849E+01  -3.573687E+01  -1.430000E+01  -1.754680E+01  -1.461813E+01  -1.674098E+01  -1.803662E+01
   7.450000E+01   2.927902E+00  -2.914791E+00  -8.529308E+00  -4.495508E+00  -3.589214E+00  -1.441904E+01  -2.000000E+00  -2.867180E+01  -2.860422E+01  -4.358375E+01  -4.435672E+01  -5.396278E+01  -5.933644E+01  -9.338266E+00  -5.784243E+00  -1.576717E+01  -6.587659E+00  -4.297128E+00  -5.074503E+00  -1.226091E+01  -1.104945E+01  -1.785128E+01  -1.765832E+01  -1.575419E+01  -1.893253E+01  -2.489806E+01  -3.573629E+01  -1.430014E+01  -1.754711E+01  -1.461811E+01  -1.674087E+01  -1.803644E+01
   7.550000E+01   2.928080E+00  -2.914971E+00  -8.529240E+00  -4.494759E+00  -3.589134E+00  -1.441910E+01  -2.000000E+00  -2.867157E+01  -2.860417E+01  -4.358322E+01  -4.435600E+01  -5.396170E+01  -5.933542E+01  -9.337149E+00  -5.783408E+00  -1.576570E+01  -6.586725E+00  -4.297234E+00  -5.074786E+00  -1.225961E+01  -1.104927E+01  -1.785104E+01  -1.765876E+01  -1.575445E+01  -1.893224E+01  -2.489759E+01  -3.573564E+01  -1.430031E+01  -1.754746E+01  -1.461809E+01  -1.674075E+01  -1.803625E+01
   7.650000E+01   2.928278E+00  -2.915171E+00  -8.529171E+00  -4.494029E+00  -3.589060E+00  -1.441917E+01  -2.000000E+00  -2.867131E+01  -2.860411E+01  -4.358262E+01  -4.435520E+01  -5.396051E+01  -5.933429E+01  -9.336008E+00  -5.782587E+00  -1.576416E+01  -6.585788E+00  -4.297357E+00  -5.075105E+00  -1.225827E+01  -1.104908E+01  -1.785079E+01  -1.765927E+01  -1.575476E+01  -1.893190E+01  -2.489706E+01  -3.573492E+01  -1.430049E+01  -1.754785E+01  -1.461808E+01  -1.674062E+01  -1.803604E+01
   7.750000E+01   2.928499E+00  -2.915394E+00  -8.529102E+00  -4.493322E+00  -3.588993E+00  -1.441925E+01  -2.000000E+00  -2.867101E+01  -2.860405E+01  -4.358195E+01  -4.435430E+01  -5.395917E+01  -5.933302E+01  -9.334840E+00  -5.781780E+00  -1.576255E+01  -6.584849E+00  -4.297500E+00  -5.075466E+00  -1.225688E+01  -1.104886E+01  -1.785051E+01  -1.765984E+01  -1.575511E+01  -1.893153E+01  -2.489647E+01  -3.573411E+01  -1.430070E+01  -1.754829E+01  -1.461807E+01  -1.674047E+01  -1.803581E+01
   7.850000E+01   2.928746E+00  -2.915644E+00  -8.529031E+00  -4.492640E+00  -3.588931E+00  -1.441934E+01  -2.000000E+00  -2.867068E+01  -2.860399E+01  -4.358120E+01  -4.435330E+01  -5.395767E+01  -5.933159E+01  -9.333640E+00  -5.780990E+00  -1.576086E+01  -6.583906E+00  -4.297666E+00  -5.075876E+00  -1.225543E+01  -1.104861E+01  -1.785021E+01  -1.766049E+01  -1.575551E+01  -1.893111E+01  -2.489580E+01  -3.573321E+01  -1.430094E+01  -1.754879E+01  -1.461806E+01  -1.674030E+01  -1.803555E+01
   7.950000E+01   2.929022E+00  -2.915923E+00  -8.528959E+00  -4.491987E+00  -3.588878E+00  -1.441944E+01  -2.000000E+00  -2.867031E+01  -2.860391E+01  -4.358036E+01  -4.435216E+01  -5.395598E+01  -5.932998E+01  -9.332404E+00  -5.780218E+00  -1.575907E+01  -6.582958E+00  -4.297858E+00  -5.076339E+00  -1.225391E+01  -1.104834E+01  -1.784988E+01  -1.766123E+01  -1.575596E+01  -1.893064E+01  -2.489506E+01  -3.573221E+01  -1.430122E+01  -1.754935E+01  -1.461805E+01  -1.674011E+01  -1.803527E+01
   8.050000E+01   2.929331E+00  -2.916237E+00  -8.528885E+00  -4.491364E+00  -3.588833E+00  -1.441954E+01  -2.000000E+00  -2.866988E+01  -2.860381E+01  -4.357940E+01  -4.435088E+01  -5.395408E+01  -5.932817E+01  -9.331128E+00  -5.779466E+00  -1.575717E+01  -6.582006E+00  -4.298079E+00  -5.076864E+00  -1.225232E+01  -1.104804E+01  -1.784952E+01  -1.766206E+01  -1.575648E+01  -1.893011E+01  -2.489422E+01  -3.573108E+01  -1.430152E+01  -1.754998E+01  -1.461804E+01  -1.673989E+01  -1.803496E+01
   8.150000E+01   2.929677E+00  -2.916589E+00  -8.528810E+00  -4.490777E+00  -3.588799E+00  -1.441966E+01  -2.000000E+00  -2.866940E+01  -2.860371E+01  -4.357832E+01  -4.434944E+01  -5.395195E+01  -5.932613E+01  -9.329805E+00  -5.778737E+00  -1.575516E+01  -6.581047E+00  -4.298332E+00  -5.077458E+00  -1.225065E+01  -1.104770E+01  -1.784913E+01  -1.766300E+01  -1.575707E+01  -1.892951E+01  -2.489329E+01  -3.572981E+01  -1.430187E+01  -1.755069E+01  -1.461804E+01  -1.673965E+01  -1.803462E+01
   8.250000E+01   2.930065E+00  -2.916983E+00  -8.528732E+00  -4.490228E+00  -3.588774E+00  -1.441979E+01  -2.000000E+00  -2.866886E+01  -2.860359E+01  -4.357710E+01  -4.434781E+01  -5.394955E+01  -5.932383E+01  -9.328431E+00  -5.778034E+00  -1.575301E+01  -6.580081E+00  -4.298622E+00  -5.078129E+00  -1.224888E+01  -1.104732E+01  -1.784870E+01  -1.766407E+01  -1.575774E+01  -1.892884E+01  -2.489223E+01  -3.572839E+01  -1.430226E+01  -1.755149E+01  -1.461804E+01  -1.673937E+01  -1.803423E+01
   8.350000E+01   2.930499E+00  -2.917424E+00  -8.528652E+00  -4.489723E+00  -3.588763E+00  -1.441993E+01  -2.000000E+00  -2.866824E+01  -2.860344E+01  -4.357573E+01  -4.434598E+01  -5.394685E+01  -5.932124E+01  -9.327000E+00  -5.777359E+00  -1.575071E+01  -6.579107E+00  -4.298952E+00  -5.078885E+00  -1.224700E+01  -1.104689E+01  -1.784823E+01  -1.766526E+01  -1.575849E+01  -1.892808E+01  -2.489105E+01  -3.572679E+01  -1.430270E+01  -1.755239E+01  -1.461804E+01  -1.673905E+01  -1.803381E+01
   8.450000E+01   2.930985E+00  -2.917918E+00  -8.528569E+00  -4.489264E+00  -3.588764E+00  -1.442009E+01  -2.000000E+00  -2.866755E+01  -2.860328E+01  -4.357419E+01  -4.434393E+01  -5.394382E+01  -5.931834E+01  -9.325504E+00  -5.776715E+00  -1.574824E+01  -6.578124E+00  -4.299327E+00  -5.079736E+00  -1.224501E+01  -1.104641E+01  -1.784770E+01  -1.766661E+01  -1.575935E+01  -1.892723E+01  -2.488972E+01  -3.572501E+01  -1.430320E+01  -1.755340E+01  -1.461804E+01  -1.673870E+01  -1.803333E+01
   8.550000E+01   2.931526E+00  -2.918469E+00  -8.528483E+00  -4.488858E+00  -3.588780E+00  -1.442026E+01  -2.000000E+00  -2.866677E+01  -2.860310E+01  -4.357246E+01  -4.434163E+01  -5.394044E+01  -5.931509E+01  -9.323939E+00  -5.776105E+00  -1.574559E+01  -6.577131E+00  -4.299751E+00  -5.080692E+00  -1.224290E+01  -1.104588E+01  -1.784713E+01  -1.766812E+01  -1.576031E+01  -1.892628E+01  -2.488824E+01  -3.572302E+01  -1.430376E+01  -1.755453E+01  -1.461804E+01  -1.673830E+01  -1.803281E+01
   8.650000E+01   2.932130E+00  -2.919084E+00  -8.528394E+00  -4.488509E+00  -3.588813E+00  -1.442045E+01  -2.000000E+00  -2.866590E+01  -2.860289E+01  -4.357053E+01  -4.433905E+01  -5.393666E+01  -5.931145E+01  -9.322295E+00  -5.775532E+00  -1.574274E+01  -6.576127E+00  -4.300230E+00  -5.081762E+00  -1.224064E+01  -1.104529E+01  -1.784649E+01  -1.766982E+01  -1.576139E+01  -1.892521E+01  -2.488658E+01  -3.572079E+01  -1.430438E+01  -1.755579E+01  -1.461805E+01  -1.673785E+01  -1.803222E+01
   8.750000E+01   2.932802E+00  -2.919768E+00  -8.528300E+00  -4.488221E+00  -3.588862E+00  -1.442066E+01  -2.000000E+00  -2.866492E+01  -2.860265E+01  -4.356836E+01  -4.433618E+01  -5.393244E+01  -5.930739E+01  -9.320567E+00  -5.775001E+00  -1.573967E+01  -6.575110E+00  -4.300768E+00  -5.082958E+00  -1.223822E+01  -1.104463E+01  -1.784580E+01  -1.767171E+01  -1.576259E+01  -1.892403E+01  -2.488474E+01  -3.571832E+01  -1.430507E+01  -1.755720E+01  -1.461806E+01  -1.673735E+01  -1.803157E+01
