# Time          1.5000E+00
# Units: Mol/L Porous Medium/s
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   6.550000E+01   1.603777E-15  -1.999857E-14   0.000000E+00   1.143044E-38
   6.650000E+01   1.604394E-15  -1.999857E-14   0.000000E+00   1.143212E-38
   6.750000E+01   1.605004E-15  -1.999857E-14   0.000000E+00   1.143356E-38
   6.850000E+01   1.605606E-15  -1.999857E-14   0.000000E+00   1.143472E-38
   6.950000E+01   1.606197E-15  -1.999857E-14   0.000000E+00   1.143554E-38
   7.050000E+01   1.606775E-15  -1.999857E-14   0.000000E+00   1.143597E-38
   7.150000E+01   1.607339E-15  -1.999857E-14   0.000000E+00   1.143593E-38
   7.250000E+01   1.607886E-15  -1.999857E-14   0.000000E+00   1.143536E-38
   7.350000E+01   1.608412E-15  -1.999857E-14   0.000000E+00   1.143417E-38
   7.450000E+01   1.608915E-15  -1.999857E-14   0.000000E+00   1.143227E-38
   7.550000E+01   1.609390E-15  -1.999857E-14   0.000000E+00   1.142957E-38
   7.650000E+01   1.609834E-15  -1.999857E-14   0.000000E+00   1.142596E-38
   7.750000E+01   1.610242E-15  -1.999857E-14   0.000000E+00   1.142131E-38
   7.850000E+01   1.610610E-15  -1.999857E-14   0.000000E+00   1.141552E-38
   7.950000E+01   1.610930E-15  -1.999857E-14   0.000000E+00   1.140844E-38
   8.050000E+01   1.611199E-15  -1.999857E-14   0.000000E+00   1.139993E-38
   8.150000E+01   1.611408E-15  -1.999857E-14   0.000000E+00   1.138985E-38
   8.250000E+01   1.611553E-15  -1.999857E-14   0.000000E+00   1.137804E-38
   8.350000E+01   1.611624E-15  -1.999857E-14   0.000000E+00   1.136434E-38
   8.450000E+01   1.611615E-15  -1.999856E-14   0.000000E+00   1.134858E-38
   8.550000E+01   1.611518E-15  -1.999856E-14   0.000000E+00   1.133059E-38
   8.650000E+01   1.611323E-15  -1.999856E-14   0.000000E+00   1.131020E-38
   8.750000E+01   1.611022E-15  -1.999856E-14   0.000000E+00   1.128724E-38
   8.850000E+01   1.610607E-15  -1.999856E-14   0.000000E+00   1.126151E-38
   8.950000E+01   1.610066E-15  -1.999856E-14   0.000000E+00   1.123285E-38
   9.050000E+01   1.609392E-15  -1.999856E-14   0.000000E+00   1.120107E-38
   9.150000E+01   1.608573E-15  -1.999856E-14   0.000000E+00   1.116601E-38
   9.250000E+01   1.607601E-15  -1.999856E-14   0.000000E+00   1.112750E-38
   9.350000E+01   1.606465E-15  -1.999856E-14   0.000000E+00   1.108536E-38
   9.450000E+01   1.605154E-15  -1.999856E-14   0.000000E+00   1.103946E-38
   9.550000E+01   1.603661E-15  -1.999856E-14   0.000000E+00   1.098963E-38
   9.650000E+01   1.601973E-15  -1.999856E-14   0.000000E+00   1.093574E-38
   9.750000E+01   1.600083E-15  -1.999855E-14   0.000000E+00   1.087767E-38
   9.850000E+01   1.597980E-15  -1.999855E-14   0.000000E+00   1.081530E-38
   9.950000E+01   1.595657E-15  -1.999855E-14   0.000000E+00   1.074853E-38
