# Time          2.5000E-01
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   1.050000E+01   2.924186E+00  -2.911178E+00  -8.532943E+00  -4.554391E+00  -3.596357E+00  -1.140733E+01  -2.000000E+00  -2.265538E+01  -2.258463E+01  -3.456261E+01  -3.533896E+01  -4.495245E+01  -4.731396E+01  -9.403761E+00  -5.845491E+00  -1.584010E+01  -6.649773E+00  -4.296709E+00  -5.070254E+00  -1.233001E+01  -1.105328E+01  -1.785920E+01  -1.464150E+01  -1.274097E+01  -1.592781E+01  -2.189717E+01  -3.273945E+01  -1.128757E+01  -1.453116E+01  -1.160914E+01  -1.373255E+01  -1.503130E+01
   1.150000E+01   2.925560E+00  -2.912575E+00  -8.532805E+00  -4.554755E+00  -3.596592E+00  -1.292828E+01  -2.000000E+00  -2.569444E+01  -2.562518E+01  -3.911977E+01  -3.989467E+01  -4.950541E+01  -5.338777E+01  -9.401198E+00  -5.845439E+00  -1.583479E+01  -6.648657E+00  -4.297871E+00  -5.072766E+00  -1.232604E+01  -1.105193E+01  -1.785781E+01  -1.616603E+01  -1.426410E+01  -1.744592E+01  -2.341393E+01  -3.425491E+01  -1.280959E+01  -1.605462E+01  -1.312976E+01  -1.525205E+01  -1.655057E+01
   1.250000E+01   2.927892E+00  -2.914945E+00  -8.532607E+00  -4.556098E+00  -3.597079E+00  -1.414942E+01  -2.000000E+00  -2.813187E+01  -2.806515E+01  -4.277350E+01  -4.354594E+01  -5.315202E+01  -5.825534E+01  -9.397567E+00  -5.846102E+00  -1.582649E+01  -6.647485E+00  -4.299875E+00  -5.077059E+00  -1.232004E+01  -1.104964E+01  -1.785549E+01  -1.739329E+01  -1.548898E+01  -1.866222E+01  -2.462794E+01  -3.546671E+01  -1.403255E+01  -1.728005E+01  -1.435035E+01  -1.647072E+01  -1.776887E+01
   1.350000E+01   2.931634E+00  -2.918750E+00  -8.532315E+00  -4.558880E+00  -3.597934E+00  -1.441034E+01  -2.000000E+00  -2.864596E+01  -2.858332E+01  -4.354076E+01  -4.430926E+01  -5.390785E+01  -5.927183E+01  -9.392365E+00  -5.847817E+00  -1.581381E+01  -6.646229E+00  -4.303120E+00  -5.083975E+00  -1.231102E+01  -1.104597E+01  -1.785180E+01  -1.766410E+01  -1.575599E+01  -1.891538E+01  -2.487743E+01  -3.571267E+01  -1.429645E+01  -1.754789E+01  -1.461044E+01  -1.672770E+01  -1.802528E+01
   1.450000E+01   2.937327E+00  -2.924539E+00  -8.531890E+00  -4.563644E+00  -3.599290E+00  -1.442215E+01  -2.000000E+00  -2.865779E+01  -2.860135E+01  -4.355261E+01  -4.431510E+01  -5.390231E+01  -5.927769E+01  -9.384988E+00  -5.850989E+00  -1.579504E+01  -6.644853E+00  -4.308078E+00  -5.094523E+00  -1.229785E+01  -1.104038E+01  -1.784620E+01  -1.769101E+01  -1.577710E+01  -1.891540E+01  -2.487186E+01  -3.570172E+01  -1.431281E+01  -1.757025E+01  -1.462100E+01  -1.673352E+01  -1.803026E+01
   1.550000E+01   2.945578E+00  -2.932923E+00  -8.531285E+00  -4.570995E+00  -3.601286E+00  -1.442481E+01  -2.000000E+00  -2.864602E+01  -2.859854E+01  -4.352640E+01  -4.428021E+01  -5.385092E+01  -5.922837E+01  -9.374768E+00  -5.856077E+00  -1.576832E+01  -6.643320E+00  -4.315281E+00  -5.109829E+00  -1.227923E+01  -1.103227E+01  -1.783808E+01  -1.771560E+01  -1.579328E+01  -1.890097E+01  -2.484932E+01  -3.567137E+01  -1.432209E+01  -1.758822E+01  -1.462188E+01  -1.672748E+01  -1.802303E+01
   1.650000E+01   2.957018E+00  -2.944546E+00  -8.530456E+00  -4.581561E+00  -3.604052E+00  -1.442812E+01  -2.000000E+00  -2.862896E+01  -2.859390E+01  -4.348899E+01  -4.423076E+01  -5.377859E+01  -5.915856E+01  -9.361004E+00  -5.863568E+00  -1.573168E+01  -6.641587E+00  -4.325295E+00  -5.131082E+00  -1.225383E+01  -1.102103E+01  -1.782681E+01  -1.774938E+01  -1.581543E+01  -1.888061E+01  -2.481772E+01  -3.562893E+01  -1.433462E+01  -1.761278E+01  -1.462277E+01  -1.671876E+01  -1.801268E+01
   1.750000E+01   2.972276E+00  -2.960041E+00  -8.529361E+00  -4.595961E+00  -3.607695E+00  -1.443258E+01  -2.000000E+00  -2.860635E+01  -2.858780E+01  -4.343929E+01  -4.416505E+01  -5.368236E+01  -5.906577E+01  -9.343006E+00  -5.873962E+00  -1.568316E+01  -6.639612E+00  -4.338685E+00  -5.159471E+00  -1.222031E+01  -1.100603E+01  -1.781174E+01  -1.779460E+01  -1.584513E+01  -1.885352E+01  -2.477564E+01  -3.557236E+01  -1.435145E+01  -1.764563E+01  -1.462408E+01  -1.670720E+01  -1.799900E+01
   1.850000E+01   2.991946E+00  -2.980006E+00  -8.527968E+00  -4.614768E+00  -3.612279E+00  -1.443843E+01  -2.000000E+00  -2.857743E+01  -2.858013E+01  -4.337561E+01  -4.408074E+01  -5.355871E+01  -5.894669E+01  -9.320125E+00  -5.887746E+00  -1.562094E+01  -6.637354E+00  -4.355999E+00  -5.196132E+00  -1.217744E+01  -1.098669E+01  -1.779229E+01  -1.785316E+01  -1.588370E+01  -1.881876E+01  -2.472153E+01  -3.549954E+01  -1.437334E+01  -1.768814E+01  -1.462598E+01  -1.669242E+01  -1.798155E+01
   1.950000E+01   3.016561E+00  -3.004977E+00  -8.526258E+00  -4.638488E+00  -3.617816E+00  -1.444591E+01  -2.000000E+00  -2.854164E+01  -2.857084E+01  -4.329654E+01  -4.397591E+01  -5.340465E+01  -5.879859E+01  -9.291783E+00  -5.905379E+00  -1.554337E+01  -6.634774E+00  -4.377744E+00  -5.242104E+00  -1.212409E+01  -1.096246E+01  -1.776789E+01  -1.792683E+01  -1.593237E+01  -1.877548E+01  -2.465402E+01  -3.540858E+01  -1.440104E+01  -1.774161E+01  -1.462867E+01  -1.667415E+01  -1.796001E+01
   2.050000E+01   3.046580E+00  -3.035412E+00  -8.524221E+00  -4.667543E+00  -3.624262E+00  -1.445532E+01  -2.000000E+00  -2.849862E+01  -2.856005E+01  -4.320111E+01  -4.384912E+01  -5.321783E+01  -5.861938E+01  -9.257489E+00  -5.927285E+00  -1.544904E+01  -6.631836E+00  -4.404375E+00  -5.298300E+00  -1.205932E+01  -1.093289E+01  -1.773809E+01  -1.801728E+01  -1.599234E+01  -1.872305E+01  -2.457203E+01  -3.529792E+01  -1.443529E+01  -1.780721E+01  -1.463245E+01  -1.665220E+01  -1.793423E+01
   2.150000E+01   3.082380E+00  -3.071685E+00  -8.521861E+00  -4.702268E+00  -3.631513E+00  -1.446695E+01  -2.000000E+00  -2.844828E+01  -2.854800E+01  -4.308877E+01  -4.369947E+01  -5.299657E+01  -5.840774E+01  -9.216845E+00  -5.953838E+00  -1.533679E+01  -6.628510E+00  -4.436281E+00  -5.365492E+00  -1.198237E+01  -1.089761E+01  -1.770249E+01  -1.812600E+01  -1.606475E+01  -1.866106E+01  -2.447475E+01  -3.516638E+01  -1.447680E+01  -1.788605E+01  -1.463765E+01  -1.662652E+01  -1.790415E+01
   2.250000E+01   3.124257E+00  -3.114088E+00  -8.519183E+00  -4.742908E+00  -3.639414E+00  -1.448119E+01  -2.000000E+00  -2.839075E+01  -2.853513E+01  -4.295949E+01  -4.352663E+01  -5.273998E+01  -5.816314E+01  -9.169548E+00  -5.985361E+00  -1.520574E+01  -6.624769E+00  -4.473786E+00  -5.444307E+00  -1.189262E+01  -1.085630E+01  -1.766075E+01  -1.825432E+01  -1.615062E+01  -1.858930E+01  -2.436168E+01  -3.501312E+01  -1.452630E+01  -1.797910E+01  -1.464471E+01  -1.659720E+01  -1.786989E+01
   2.350000E+01   3.172433E+00  -3.162833E+00  -8.516187E+00  -4.789632E+00  -3.647766E+00  -1.449846E+01  -2.000000E+00  -2.832651E+01  -2.852206E+01  -4.281374E+01  -4.333089E+01  -5.244789E+01  -5.788590E+01  -9.115385E+00  -6.022117E+00  -1.505523E+01  -6.620597E+00  -4.517136E+00  -5.535219E+00  -1.178967E+01  -1.080873E+01  -1.761263E+01  -1.840343E+01  -1.625094E+01  -1.850778E+01  -2.423260E+01  -3.483770E+01  -1.458450E+01  -1.808729E+01  -1.465411E+01  -1.656447E+01  -1.783173E+01
   2.450000E+01   3.227057E+00  -3.218063E+00  -8.512862E+00  -4.842546E+00  -3.656350E+00  -1.451925E+01  -2.000000E+00  -2.825629E+01  -2.850963E+01  -4.265251E+01  -4.311312E+01  -5.212086E+01  -5.757711E+01  -9.054232E+00  -6.064308E+00  -1.488483E+01  -6.615987E+00  -4.566499E+00  -5.638559E+00  -1.167325E+01  -1.075475E+01  -1.755791E+01  -1.857437E+01  -1.636661E+01  -1.841676E+01  -2.408761E+01  -3.464002E+01  -1.465210E+01  -1.821143E+01  -1.466644E+01  -1.652873E+01  -1.779008E+01
   2.550000E+01   3.288221E+00  -3.279857E+00  -8.509162E+00  -4.901708E+00  -3.664935E+00  -1.454420E+01  -2.000000E+00  -2.818119E+01  -2.849899E+01  -4.247736E+01  -4.287481E+01  -5.176023E+01  -5.723875E+01  -8.986046E+00  -6.112075E+00  -1.469431E+01  -6.610957E+00  -4.621956E+00  -5.754507E+00  -1.154323E+01  -1.069426E+01  -1.749639E+01  -1.876806E+01  -1.649847E+01  -1.831671E+01  -2.392706E+01  -3.442032E+01  -1.472984E+01  -1.835232E+01  -1.468234E+01  -1.649051E+01  -1.774549E+01
   2.650000E+01   3.355963E+00  -3.348244E+00  -8.505001E+00  -4.967157E+00  -3.673304E+00  -1.457396E+01  -2.000000E+00  -2.810252E+01  -2.849142E+01  -4.229026E+01  -4.261794E+01  -5.136787E+01  -5.687345E+01  -8.910872E+00  -6.165499E+00  -1.448365E+01  -6.605556E+00  -4.683492E+00  -5.883100E+00  -1.139962E+01  -1.062720E+01  -1.742790E+01  -1.898525E+01  -1.664723E+01  -1.820828E+01  -2.375157E+01  -3.417913E+01  -1.481842E+01  -1.851069E+01  -1.470250E+01  -1.645050E+01  -1.769860E+01
   2.750000E+01   3.430277E+00  -3.423207E+00  -8.500231E+00  -5.038947E+00  -3.681263E+00  -1.460933E+01  -2.000000E+00  -2.802192E+01  -2.848850E+01  -4.209368E+01  -4.234501E+01  -5.094632E+01  -5.648455E+01  -8.828857E+00  -6.224612E+00  -1.425301E+01  -6.599892E+00  -4.750987E+00  -6.024224E+00  -1.124261E+01  -1.055357E+01  -1.735223E+01  -1.922653E+01  -1.681351E+01  -1.809230E+01  -2.356196E+01  -3.391725E+01  -1.491857E+01  -1.868718E+01  -1.472765E+01  -1.640952E+01  -1.765012E+01
   2.850000E+01   3.511121E+00  -3.504694E+00  -8.494625E+00  -5.117187E+00  -3.688658E+00  -1.465115E+01  -2.000000E+00  -2.794119E+01  -2.849194E+01  -4.189040E+01  -4.205887E+01  -5.049849E+01  -5.607586E+01  -8.740278E+00  -6.289418E+00  -1.400274E+01  -6.594167E+00  -4.824201E+00  -6.177605E+00  -1.107251E+01  -1.047341E+01  -1.726915E+01  -1.949226E+01  -1.699772E+01  -1.796974E+01  -2.335924E+01  -3.363571E+01  -1.503092E+01  -1.888239E+01  -1.475848E+01  -1.636849E+01  -1.760078E+01
   2.950000E+01   3.598416E+00  -3.592619E+00  -8.487856E+00  -5.202114E+00  -3.695378E+00  -1.470028E+01  -2.000000E+00  -2.786224E+01  -2.850354E+01  -4.168338E+01  -4.176260E+01  -5.002763E+01  -5.565151E+01  -8.645595E+00  -6.359933E+00  -1.373347E+01  -6.588737E+00  -4.902759E+00  -6.342801E+00  -1.088987E+01  -1.038677E+01  -1.717837E+01  -1.978253E+01  -1.720004E+01  -1.784166E+01  -2.314453E+01  -3.333567E+01  -1.515600E+01  -1.909672E+01  -1.479560E+01  -1.632836E+01  -1.755126E+01
   3.050000E+01   3.692055E+00  -3.686865E+00  -8.479472E+00  -5.294183E+00  -3.701360E+00  -1.475755E+01  -2.000000E+00  -2.778699E+01  -2.852504E+01  -4.147560E+01  -4.145930E+01  -4.953705E+01  -5.521569E+01  -8.545541E+00  -6.436254E+00  -1.344614E+01  -6.584205E+00  -4.986123E+00  -6.519171E+00  -1.069555E+01  -1.029376E+01  -1.707950E+01  -2.009703E+01  -1.742026E+01  -1.770914E+01  -2.291899E+01  -3.301839E+01  -1.529412E+01  -1.933036E+01  -1.483945E+01  -1.629011E+01  -1.750211E+01
   3.150000E+01   3.791895E+00  -3.787283E+00  -8.468870E+00  -5.394214E+00  -3.706585E+00  -1.482367E+01  -2.000000E+00  -2.771718E+01  -2.855804E+01  -4.126986E+01  -4.115193E+01  -4.903000E+01  -5.477238E+01  -8.441275E+00  -6.518671E+00  -1.314219E+01  -6.581566E+00  -5.073565E+00  -6.705852E+00  -1.049084E+01  -1.019452E+01  -1.697205E+01  -2.043489E+01  -1.765769E+01  -1.757320E+01  -2.268382E+01  -3.268517E+01  -1.544530E+01  -1.958317E+01  -1.489020E+01  -1.625461E+01  -1.745361E+01
   3.250000E+01   3.897748E+00  -3.893682E+00  -8.455265E+00  -5.503625E+00  -3.711070E+00  -1.489920E+01  -2.000000E+00  -2.765429E+01  -2.860379E+01  -4.106855E+01  -4.084309E+01  -4.850946E+01  -5.432513E+01  -8.334623E+00  -6.607872E+00  -1.282383E+01  -6.582447E+00  -5.164127E+00  -6.901704E+00  -1.027778E+01  -1.008923E+01  -1.685540E+01  -2.079460E+01  -1.791098E+01  -1.743478E+01  -2.244011E+01  -3.233729E+01  -1.560915E+01  -1.985455E+01  -1.494763E+01  -1.622261E+01  -1.740576E+01
   3.350000E+01   4.009372E+00  -4.005816E+00  -8.437664E+00  -5.624798E+00  -3.714862E+00  -1.498442E+01  -2.000000E+00  -2.759939E+01  -2.866312E+01  -4.087354E+01  -4.053489E+01  -4.797801E+01  -5.387681E+01  -8.228478E+00  -6.705283E+00  -1.249444E+01  -6.589490E+00  -5.256581E+00  -7.105258E+00  -1.005948E+01  -9.978130E+00  -1.672879E+01  -2.117374E+01  -1.817797E+01  -1.729466E+01  -2.218889E+01  -3.197602E+01  -1.578474E+01  -2.014333E+01  -1.501107E+01  -1.619464E+01  -1.735809E+01
   3.450000E+01   4.126443E+00  -4.123359E+00  -8.414851E+00  -5.761704E+00  -3.718029E+00  -1.507931E+01  -2.000000E+00  -2.755310E+01  -2.873629E+01  -4.068606E+01  -4.022890E+01  -4.743787E+01  -5.342964E+01  -8.127473E+00  -6.813678E+00  -1.215929E+01  -6.607000E+00  -5.349391E+00  -7.314657E+00  -9.840923E+00  -9.861541E+00  -1.659132E+01  -2.156891E+01  -1.845559E+01  -1.715348E+01  -2.193112E+01  -3.160262E+01  -1.597051E+01  -2.044761E+01  -1.507928E+01  -1.617101E+01  -1.730972E+01
   3.550000E+01   4.248540E+00  -4.245888E+00  -8.385395E+00  -5.921000E+00  -3.720644E+00  -1.518352E+01  -2.000000E+00  -2.751557E+01  -2.882305E+01  -4.050679E+01  -3.992621E+01  -4.689099E+01  -5.298520E+01  -8.039117E+00  -6.938293E+00  -1.182675E+01  -6.642062E+00  -5.440707E+00  -7.527627E+00  -9.630028E+00  -9.739887E+00  -1.644198E+01  -2.197565E+01  -1.873979E+01  -1.701174E+01  -2.166772E+01  -3.121845E+01  -1.616428E+01  -2.076480E+01  -1.515051E+01  -1.615181E+01  -1.725930E+01
   3.650000E+01   4.375184E+00  -4.372926E+00  -8.347679E+00  -6.113716E+00  -3.722778E+00  -1.529648E+01  -2.000000E+00  -2.748659E+01  -2.892271E+01  -4.033589E+01  -3.962746E+01  -4.633895E+01  -5.254453E+01  -7.975401E+00  -7.088551E+00  -1.150974E+01  -6.706188E+00  -5.528436E+00  -7.741600E+00  -9.439267E+00  -9.613643E+00  -1.627961E+01  -2.238871E+01  -1.902580E+01  -1.686981E+01  -2.139955E+01  -3.082484E+01  -1.636336E+01  -2.109173E+01  -1.522256E+01  -1.613692E+01  -1.720509E+01
   3.750000E+01   4.506130E+00  -4.504224E+00  -8.299858E+00  -6.356915E+00  -3.724482E+00  -1.541769E+01  -2.000000E+00  -2.746570E+01  -2.903454E+01  -4.017288E+01  -3.933244E+01  -4.578204E+01  -5.210740E+01  -7.953899E+00  -7.279694E+00  -1.122635E+01  -6.816699E+00  -5.610492E+00  -7.954245E+00  -9.286462E+00  -9.483053E+00  -1.610263E+01  -2.280320E+01  -1.930899E+01  -1.672770E+01  -2.112685E+01  -3.042226E+01  -1.656520E+01  -2.142558E+01  -1.529309E+01  -1.612611E+01  -1.714504E+01
   3.850000E+01   4.642035E+00  -4.640435E+00  -8.239630E+00  -6.672481E+00  -3.725773E+00  -1.554754E+01  -2.000000E+00  -2.745235E+01  -2.915864E+01  -4.001634E+01  -3.903906E+01  -4.521686E+01  -5.167083E+01  -7.995207E+00  -7.531344E+00  -1.099584E+01  -6.994840E+00  -5.685239E+00  -8.164586E+00  -9.191555E+00  -9.347459E+00  -1.590805E+01  -2.321690E+01  -1.958647E+01  -1.658450E+01  -2.084806E+01  -3.000849E+01  -1.676856E+01  -2.176577E+01  -1.536024E+01  -1.611913E+01  -1.707659E+01
   3.950000E+01   4.784973E+00  -4.783633E+00  -8.164039E+00  -7.077849E+00  -3.726665E+00  -1.568803E+01  -2.000000E+00  -2.744640E+01  -2.929694E+01  -3.986395E+01  -3.874295E+01  -4.463486E+01  -5.122827E+01  -8.112617E+00  -7.857987E+00  -1.082738E+01  -7.255977E+00  -5.751796E+00  -8.373819E+00  -9.165764E+00  -9.204784E+00  -1.569083E+01  -2.363213E+01  -1.985850E+01  -1.643806E+01  -2.055894E+01  -2.957723E+01  -1.697456E+01  -2.211550E+01  -1.542303E+01  -1.611589E+01  -1.699671E+01
   4.050000E+01   4.937588E+00  -4.936468E+00  -8.070041E+00  -7.569374E+00  -3.727221E+00  -1.584221E+01  -2.000000E+00  -2.744864E+01  -2.945290E+01  -3.971426E+01  -3.843998E+01  -4.402667E+01  -5.077337E+01  -8.297159E+00  -8.252877E+00  -1.070669E+01  -7.593796E+00  -5.809751E+00  -8.584167E+00  -9.197469E+00  -9.052390E+00  -1.544533E+01  -2.405373E+01  -2.012726E+01  -1.628613E+01  -2.025461E+01  -2.912095E+01  -1.718581E+01  -2.248002E+01  -1.548145E+01  -1.611680E+01  -1.690273E+01
   4.150000E+01   5.101856E+00  -5.100920E+00  -7.955407E+00  -8.115285E+00  -3.727554E+00  -1.601314E+01  -2.000000E+00  -2.746124E+01  -2.963069E+01  -3.956851E+01  -3.812941E+01  -4.338756E+01  -5.030445E+01  -8.513059E+00  -8.681935E+00  -1.059405E+01  -7.974521E+00  -5.858826E+00  -8.797324E+00  -9.248916E+00  -8.888308E+00  -1.516735E+01  -2.448615E+01  -2.039523E+01  -1.612778E+01  -1.993219E+01  -2.863482E+01  -1.740508E+01  -2.286412E+01  -1.553626E+01  -1.612291E+01  -1.679346E+01
   4.250000E+01   5.279758E+00  -5.278977E+00  -7.818390E+00  -8.684718E+00  -3.727762E+00  -1.620487E+01  -2.000000E+00  -2.748827E+01  -2.983640E+01  -3.943084E+01  -3.781337E+01  -4.271572E+01  -4.982372E+01  -8.725450E+00  -9.112490E+00  -1.045064E+01  -8.365281E+00  -5.899244E+00  -9.015488E+00  -9.283250E+00  -8.710562E+00  -1.485321E+01  -2.493584E+01  -2.066686E+01  -1.596309E+01  -1.958975E+01  -2.811494E+01  -1.763660E+01  -2.327401E+01  -1.558973E+01  -1.613627E+01  -1.666918E+01
   4.350000E+01   5.475328E+00  -5.474674E+00  -7.656147E+00  -9.286105E+00  -3.727899E+00  -1.642539E+01  -2.000000E+00  -2.753765E+01  -3.008199E+01  -3.930909E+01  -3.749567E+01  -4.200688E+01  -4.933489E+01  -8.934680E+00  -9.550107E+00  -1.026873E+01  -8.770464E+00  -5.932188E+00  -9.243875E+00  -9.296781E+00  -8.515119E+00  -1.449604E+01  -2.541718E+01  -2.095251E+01  -1.579195E+01  -1.922317E+01  -2.755317E+01  -1.788955E+01  -2.372291E+01  -1.564698E+01  -1.616083E+01  -1.653100E+01
   4.450000E+01   5.696986E+00  -5.696429E+00  -7.462654E+00  -9.956315E+00  -3.727991E+00  -1.669126E+01  -2.000000E+00  -2.762568E+01  -3.039217E+01  -3.921929E+01  -3.718391E+01  -4.125180E+01  -4.884529E+01  -9.160797E+00  -1.002566E+01  -1.005153E+01  -9.218531E+00  -5.960060E+00  -9.493306E+00  -9.301143E+00  -8.293560E+00  -1.408138E+01  -2.595996E+01  -2.127353E+01  -1.561412E+01  -1.882377E+01  -2.693241E+01  -1.818290E+01  -2.423821E+01  -1.571857E+01  -1.620475E+01  -1.638103E+01
