# Time          5.0000E-01
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   4.550000E+01   3.138652E+00  -3.128701E+00  -8.516872E+00  -4.725099E+00  -3.639158E+00  -1.448638E+01  -2.000000E+00  -2.837142E+01  -2.853134E+01  -4.291563E+01  -4.346768E+01  -5.265224E+01  -5.807966E+01  -9.121213E+00  -5.962571E+00  -1.512862E+01  -6.591525E+00  -4.485168E+00  -5.469848E+00  -1.182966E+01  -1.084213E+01  -1.764522E+01  -1.829551E+01  -1.617718E+01  -1.856477E+01  -2.432299E+01  -3.496074E+01  -1.454195E+01  -1.800984E+01  -1.464572E+01  -1.658730E+01  -1.785675E+01
   4.650000E+01   3.170088E+00  -3.160511E+00  -8.514852E+00  -4.753641E+00  -3.644529E+00  -1.449775E+01  -2.000000E+00  -2.832969E+01  -2.852301E+01  -4.282081E+01  -4.334023E+01  -5.246192E+01  -5.789913E+01  -9.083908E+00  -5.984519E+00  -1.502844E+01  -6.586845E+00  -4.513385E+00  -5.529099E+00  -1.176052E+01  -1.081110E+01  -1.761376E+01  -1.839276E+01  -1.624259E+01  -1.851167E+01  -2.423886E+01  -3.484637E+01  -1.457995E+01  -1.808046E+01  -1.465188E+01  -1.656604E+01  -1.783187E+01
   4.750000E+01   3.204268E+00  -3.195079E+00  -8.512682E+00  -4.784617E+00  -3.650023E+00  -1.451059E+01  -2.000000E+00  -2.828536E+01  -2.851489E+01  -4.271931E+01  -4.320332E+01  -5.225664E+01  -5.770504E+01  -9.043428E+00  -6.008571E+00  -1.491960E+01  -6.581779E+00  -4.544151E+00  -5.593628E+00  -1.168544E+01  -1.077734E+01  -1.757949E+01  -1.849924E+01  -1.631448E+01  -1.845450E+01  -2.414792E+01  -3.472250E+01  -1.462190E+01  -1.815783E+01  -1.465924E+01  -1.654346E+01  -1.780546E+01
   4.850000E+01   3.241234E+00  -3.232447E+00  -8.510352E+00  -4.818046E+00  -3.655579E+00  -1.452507E+01  -2.000000E+00  -2.823870E+01  -2.850730E+01  -4.261151E+01  -4.305728E+01  -5.203667E+01  -5.749786E+01  -8.999728E+00  -6.034769E+00  -1.480197E+01  -6.576316E+00  -4.577507E+00  -5.663522E+00  -1.160434E+01  -1.074080E+01  -1.754233E+01  -1.861529E+01  -1.639313E+01  -1.839335E+01  -2.405024E+01  -3.458913E+01  -1.466805E+01  -1.824221E+01  -1.466799E+01  -1.651971E+01  -1.777768E+01
   4.950000E+01   3.281021E+00  -3.272644E+00  -8.507846E+00  -4.853944E+00  -3.661137E+00  -1.454138E+01  -2.000000E+00  -2.819001E+01  -2.850055E+01  -4.249782E+01  -4.290251E+01  -5.180233E+01  -5.727809E+01  -8.952779E+00  -6.063144E+00  -1.467545E+01  -6.570452E+00  -4.613479E+00  -5.738843E+00  -1.151717E+01  -1.070145E+01  -1.750221E+01  -1.874116E+01  -1.647878E+01  -1.832835E+01  -2.394589E+01  -3.444630E+01  -1.471859E+01  -1.833385E+01  -1.467831E+01  -1.649494E+01  -1.774865E+01
   5.050000E+01   3.323652E+00  -3.315692E+00  -8.505137E+00  -4.892325E+00  -3.666639E+00  -1.455970E+01  -2.000000E+00  -2.813963E+01  -2.849497E+01  -4.237874E+01  -4.273948E+01  -5.155404E+01  -5.704636E+01  -8.902571E+00  -6.093722E+00  -1.453998E+01  -6.564191E+00  -4.652075E+00  -5.819626E+00  -1.142389E+01  -1.065926E+01  -1.745908E+01  -1.887710E+01  -1.657165E+01  -1.825965E+01  -2.383500E+01  -3.429411E+01  -1.477375E+01  -1.843295E+01  -1.469040E+01  -1.646931E+01  -1.771855E+01
   5.150000E+01   3.369141E+00  -3.361604E+00  -8.502191E+00  -4.933208E+00  -3.672030E+00  -1.458025E+01  -2.000000E+00  -2.808799E+01  -2.849101E+01  -4.225490E+01  -4.256882E+01  -5.129241E+01  -5.680351E+01  -8.849115E+00  -6.126521E+00  -1.439554E+01  -6.557549E+00  -4.693285E+00  -5.905879E+00  -1.132450E+01  -1.061422E+01  -1.741287E+01  -1.902335E+01  -1.667196E+01  -1.818745E+01  -2.371776E+01  -3.413271E+01  -1.483375E+01  -1.853976E+01  -1.470445E+01  -1.644304E+01  -1.768756E+01
   5.250000E+01   3.417497E+00  -3.410383E+00  -8.498961E+00  -4.976623E+00  -3.677260E+00  -1.460328E+01  -2.000000E+00  -2.803556E+01  -2.848913E+01  -4.212702E+01  -4.239126E+01  -5.101813E+01  -5.655050E+01  -8.792448E+00  -6.161559E+00  -1.424216E+01  -6.550563E+00  -4.737077E+00  -5.997581E+00  -1.121903E+01  -1.056631E+01  -1.736351E+01  -1.918011E+01  -1.677991E+01  -1.811199E+01  -2.359439E+01  -3.396232E+01  -1.489880E+01  -1.865449E+01  -1.472070E+01  -1.641639E+01  -1.765590E+01
   5.350000E+01   3.468719E+00  -3.462026E+00  -8.495385E+00  -5.022620E+00  -3.682284E+00  -1.462902E+01  -2.000000E+00  -2.798284E+01  -2.848981E+01  -4.199584E+01  -4.220754E+01  -5.073197E+01  -5.628831E+01  -8.732642E+00  -6.198855E+00  -1.407991E+01  -6.543296E+00  -4.783398E+00  -6.094680E+00  -1.110756E+01  -1.051553E+01  -1.731092E+01  -1.934751E+01  -1.689565E+01  -1.803353E+01  -2.346515E+01  -3.378318E+01  -1.496910E+01  -1.877733E+01  -1.473934E+01  -1.638959E+01  -1.762376E+01
   5.450000E+01   3.522800E+00  -3.516523E+00  -8.491383E+00  -5.071274E+00  -3.687068E+00  -1.465772E+01  -2.000000E+00  -2.793035E+01  -2.849356E+01  -4.186216E+01  -4.201848E+01  -5.043475E+01  -5.601806E+01  -8.669810E+00  -6.238438E+00  -1.390892E+01  -6.535845E+00  -4.832168E+00  -6.197093E+00  -1.099021E+01  -1.046188E+01  -1.725502E+01  -1.952567E+01  -1.701929E+01  -1.795233E+01  -2.333031E+01  -3.359557E+01  -1.504484E+01  -1.890845E+01  -1.476056E+01  -1.636292E+01  -1.759134E+01
   5.550000E+01   3.579722E+00  -3.573856E+00  -8.486858E+00  -5.122707E+00  -3.691583E+00  -1.468966E+01  -2.000000E+00  -2.787867E+01  -2.850091E+01  -4.172686E+01  -4.182498E+01  -5.012740E+01  -5.574094E+01  -8.604122E+00  -6.280357E+00  -1.372939E+01  -6.528358E+00  -4.883280E+00  -6.304697E+00  -1.086717E+01  -1.040539E+01  -1.719571E+01  -1.971461E+01  -1.715088E+01  -1.786871E+01  -2.319020E+01  -3.339982E+01  -1.512618E+01  -1.904799E+01  -1.478455E+01  -1.633665E+01  -1.755883E+01
   5.650000E+01   3.639461E+00  -3.633997E+00  -8.481688E+00  -5.177095E+00  -3.695808E+00  -1.472505E+01  -2.000000E+00  -2.782831E+01  -2.851236E+01  -4.159075E+01  -4.162788E+01  -4.981082E+01  -5.545809E+01  -8.535822E+00  -6.324693E+00  -1.354161E+01  -6.521045E+00  -4.936594E+00  -6.417332E+00  -1.073871E+01  -1.034607E+01  -1.713289E+01  -1.991429E+01  -1.729040E+01  -1.778296E+01  -2.304513E+01  -3.319627E+01  -1.521322E+01  -1.919602E+01  -1.481143E+01  -1.631105E+01  -1.752640E+01
   5.750000E+01   3.701982E+00  -3.696911E+00  -8.475726E+00  -5.234696E+00  -3.699733E+00  -1.476413E+01  -2.000000E+00  -2.777981E+01  -2.852840E+01  -4.145467E+01  -4.142807E+01  -4.948597E+01  -5.517070E+01  -8.465252E+00  -6.371580E+00  -1.334600E+01  -6.514210E+00  -4.991935E+00  -6.534786E+00  -1.060521E+01  -1.028396E+01  -1.706644E+01  -2.012455E+01  -1.743773E+01  -1.769538E+01  -2.289543E+01  -3.298527E+01  -1.530602E+01  -1.935256E+01  -1.484131E+01  -1.628640E+01  -1.749416E+01
   5.850000E+01   3.767239E+00  -3.762548E+00  -8.468798E+00  -5.295878E+00  -3.703352E+00  -1.480711E+01  -2.000000E+00  -2.773368E+01  -2.854948E+01  -4.131944E+01  -4.122640E+01  -4.915379E+01  -5.487993E+01  -8.392886E+00  -6.421228E+00  -1.314311E+01  -6.508275E+00  -5.049084E+00  -6.656799E+00  -1.046719E+01  -1.021909E+01  -1.699622E+01  -2.034512E+01  -1.759266E+01  -1.760627E+01  -2.274146E+01  -3.276722E+01  -1.540458E+01  -1.951755E+01  -1.487421E+01  -1.626295E+01  -1.746220E+01
   5.950000E+01   3.835170E+00  -3.830846E+00  -8.460696E+00  -5.361158E+00  -3.706667E+00  -1.485414E+01  -2.000000E+00  -2.769037E+01  -2.857598E+01  -4.118579E+01  -4.102369E+01  -4.881522E+01  -5.458688E+01  -8.319374E+00  -6.473961E+00  -1.293374E+01  -6.503825E+00  -5.107777E+00  -6.783043E+00  -1.032537E+01  -1.015154E+01  -1.692208E+01  -2.057558E+01  -1.775481E+01  -1.751593E+01  -2.258357E+01  -3.254253E+01  -1.550880E+01  -1.969083E+01  -1.491012E+01  -1.624091E+01  -1.743056E+01
   6.050000E+01   3.905694E+00  -3.901723E+00  -8.451179E+00  -5.431257E+00  -3.709687E+00  -1.490533E+01  -2.000000E+00  -2.765027E+01  -2.860820E+01  -4.105438E+01  -4.082068E+01  -4.847116E+01  -5.429257E+01  -8.245606E+00  -6.530271E+00  -1.271893E+01  -6.501667E+00  -5.167694E+00  -6.913120E+00  -1.018072E+01  -1.008138E+01  -1.684386E+01  -2.081532E+01  -1.792366E+01  -1.742463E+01  -2.242211E+01  -3.231164E+01  -1.561846E+01  -1.987210E+01  -1.494889E+01  -1.622050E+01  -1.739917E+01
   6.150000E+01   3.978704E+00  -3.975072E+00  -8.439971E+00  -5.507175E+00  -3.712424E+00  -1.496073E+01  -2.000000E+00  -2.761364E+01  -2.864631E+01  -4.092574E+01  -4.061799E+01  -4.812244E+01  -5.399786E+01  -8.172799E+00  -6.590888E+00  -1.250010E+01  -6.502910E+00  -5.228454E+00  -7.046542E+00  -1.003455E+01  -1.000872E+01  -1.676138E+01  -2.106351E+01  -1.809849E+01  -1.733261E+01  -2.225743E+01  -3.207499E+01  -1.573322E+01  -2.006091E+01  -1.499030E+01  -1.620184E+01  -1.736792E+01
   6.250000E+01   4.054068E+00  -4.050759E+00  -8.426758E+00  -5.590293E+00  -3.714893E+00  -1.502028E+01  -2.000000E+00  -2.758071E+01  -2.869039E+01  -4.080032E+01  -4.041621E+01  -4.776994E+01  -5.370359E+01  -8.102607E+00  -6.656885E+00  -1.227918E+01  -6.509072E+00  -5.289611E+00  -7.182730E+00  -9.888663E+00  -9.933687E+00  -1.667445E+01  -2.131909E+01  -1.827838E+01  -1.724012E+01  -2.208991E+01  -3.183310E+01  -1.585262E+01  -2.025666E+01  -1.503400E+01  -1.618505E+01  -1.733658E+01
   6.350000E+01   4.131617E+00  -4.128616E+00  -8.411189E+00  -5.682525E+00  -3.717111E+00  -1.508390E+01  -2.000000E+00  -2.755159E+01  -2.874038E+01  -4.067847E+01  -4.021587E+01  -4.741450E+01  -5.341051E+01  -8.037282E+00  -6.729832E+00  -1.205876E+01  -6.522237E+00  -5.350647E+00  -7.321001E+00  -9.745473E+00  -9.856453E+00  -1.658291E+01  -2.158077E+01  -1.846218E+01  -1.714739E+01  -2.191994E+01  -3.158652E+01  -1.597602E+01  -2.045855E+01  -1.507953E+01  -1.617017E+01  -1.730488E+01
   6.450000E+01   4.211156E+00  -4.208447E+00  -8.392882E+00  -5.786508E+00  -3.719096E+00  -1.515139E+01  -2.000000E+00  -2.752631E+01  -2.879612E+01  -4.056040E+01  -4.001738E+01  -4.705693E+01  -5.311925E+01  -7.979854E+00  -6.811985E+00  -1.184225E+01  -6.545240E+00  -5.410987E+00  -7.460582E+00  -9.608208E+00  -9.777212E+00  -1.648655E+01  -2.184699E+01  -1.864857E+01  -1.705461E+01  -2.174792E+01  -3.133586E+01  -1.610266E+01  -2.066562E+01  -1.512634E+01  -1.615723E+01  -1.727245E+01
   6.550000E+01   4.292486E+00  -4.290052E+00  -8.371412E+00  -5.905835E+00  -3.720862E+00  -1.522253E+01  -2.000000E+00  -2.750480E+01  -2.885733E+01  -4.044625E+01  -3.982106E+01  -4.669795E+01  -5.283028E+01  -7.934324E+00  -6.906525E+00  -1.163406E+01  -6.581877E+00  -5.470007E+00  -7.600652E+00  -9.481068E+00  -9.696162E+00  -1.638515E+01  -2.211610E+01  -1.883607E+01  -1.696197E+01  -2.157422E+01  -3.108168E+01  -1.623170E+01  -2.087683E+01  -1.517377E+01  -1.614620E+01  -1.723882E+01
   6.650000E+01   4.375460E+00  -4.373283E+00  -8.346298E+00  -6.045273E+00  -3.722417E+00  -1.529708E+01  -2.000000E+00  -2.748692E+01  -2.892372E+01  -4.033593E+01  -3.962698E+01  -4.633792E+01  -5.254377E+01  -7.905760E+00  -7.017753E+00  -1.143955E+01  -6.637069E+00  -5.527084E+00  -7.740442E+00  -9.369268E+00  -9.613449E+00  -1.627837E+01  -2.238648E+01  -1.902321E+01  -1.686953E+01  -2.139907E+01  -3.082433E+01  -1.636229E+01  -2.109117E+01  -1.522112E+01  -1.613700E+01  -1.720346E+01
   6.750000E+01   4.460095E+00  -4.458154E+00  -8.316956E+00  -6.210797E+00  -3.723760E+00  -1.537497E+01  -2.000000E+00  -2.747247E+01  -2.899511E+01  -4.022915E+01  -3.943485E+01  -4.597652E+01  -5.225930E+01  -7.900124E+00  -7.151084E+00  -1.126464E+01  -6.716786E+00  -5.581657E+00  -7.879410E+00  -9.278757E+00  -9.529054E+00  -1.616559E+01  -2.265695E+01  -1.920881E+01  -1.677719E+01  -2.122234E+01  -3.056369E+01  -1.649379E+01  -2.130803E+01  -1.526775E+01  -1.612954E+01  -1.716570E+01
   6.850000E+01   4.546704E+00  -4.544978E+00  -8.282642E+00  -6.409094E+00  -3.724886E+00  -1.545641E+01  -2.000000E+00  -2.746127E+01  -2.907159E+01  -4.012530E+01  -3.924374E+01  -4.561219E+01  -5.197554E+01  -7.923485E+00  -7.312479E+00  -1.111479E+01  -6.827407E+00  -5.633299E+00  -8.017443E+00  -9.215292E+00  -9.442663E+00  -1.604576E+01  -2.292720E+01  -1.939223E+01  -1.668454E+01  -2.104330E+01  -3.029869E+01  -1.662600E+01  -2.152750E+01  -1.531314E+01  -1.612372E+01  -1.712470E+01
   6.950000E+01   4.635975E+00  -4.634442E+00  -8.242406E+00  -6.646059E+00  -3.725785E+00  -1.554201E+01  -2.000000E+00  -2.745315E+01  -2.915372E+01  -4.002346E+01  -3.905205E+01  -4.524196E+01  -5.169014E+01  -7.980369E+00  -7.506890E+00  -1.099313E+01  -6.974145E+00  -5.681751E+00  -8.154971E+00  -9.182709E+00  -9.353587E+00  -1.591722E+01  -2.319800E+01  -1.957357E+01  -1.659083E+01  -2.086051E+01  -3.002721E+01  -1.675928E+01  -2.175063E+01  -1.535695E+01  -1.611946E+01  -1.707943E+01
   7.050000E+01   4.728846E+00  -4.727484E+00  -8.195170E+00  -6.924156E+00  -3.726465E+00  -1.563272E+01  -2.000000E+00  -2.744813E+01  -2.924244E+01  -3.992272E+01  -3.885792E+01  -4.486209E+01  -5.140028E+01  -8.071355E+00  -7.735690E+00  -1.089837E+01  -7.158521E+00  -5.726866E+00  -8.292783E+00  -9.180652E+00  -9.260889E+00  -1.577798E+01  -2.347095E+01  -1.975347E+01  -1.649510E+01  -2.067209E+01  -2.974644E+01  -1.689441E+01  -2.197916E+01  -1.539903E+01  -1.611678E+01  -1.702882E+01
   7.150000E+01   4.826185E+00  -4.824976E+00  -8.139924E+00  -7.239429E+00  -3.726953E+00  -1.572952E+01  -2.000000E+00  -2.744644E+01  -2.933885E+01  -3.982254E+01  -3.865993E+01  -4.446943E+01  -5.110381E+01  -8.190729E+00  -7.993882E+00  -1.082307E+01  -7.375696E+00  -5.768498E+00  -8.431601E+00  -9.202532E+00  -9.163703E+00  -1.562616E+01  -2.374758E+01  -1.993261E+01  -1.639661E+01  -2.047641E+01  -2.945388E+01  -1.703223E+01  -2.221478E+01  -1.543936E+01  -1.611578E+01  -1.697196E+01
   7.250000E+01   4.928547E+00  -4.927474E+00  -8.075921E+00  -7.580715E+00  -3.727294E+00  -1.583321E+01  -2.000000E+00  -2.744855E+01  -2.944401E+01  -3.972306E+01  -3.845768E+01  -4.406245E+01  -5.079997E+01  -8.326201E+00  -8.269525E+00  -1.075381E+01  -7.613941E+00  -5.806445E+00  -8.571772E+00  -9.235505E+00  -9.061479E+00  -1.546049E+01  -2.402884E+01  -2.011137E+01  -1.629503E+01  -2.027260E+01  -2.914812E+01  -1.717332E+01  -2.245864E+01  -1.547795E+01  -1.611670E+01  -1.690832E+01
   7.350000E+01   5.036225E+00  -5.035274E+00  -8.002678E+00  -7.934619E+00  -3.727533E+00  -1.594443E+01  -2.000000E+00  -2.745514E+01  -2.955889E+01  -3.962503E+01  -3.825160E+01  -4.364101E+01  -5.048926E+01  -8.463777E+00  -8.548723E+00  -1.067603E+01  -7.859562E+00  -5.840512E+00  -8.713395E+00  -9.265280E+00  -8.953924E+00  -1.528018E+01  -2.431526E+01  -2.028999E+01  -1.619040E+01  -2.006042E+01  -2.882863E+01  -1.731811E+01  -2.271148E+01  -1.551494E+01  -1.611987E+01  -1.683776E+01
   7.450000E+01   5.149562E+00  -5.148719E+00  -7.919802E+00  -8.294715E+00  -3.727706E+00  -1.606404E+01  -2.000000E+00  -2.746725E+01  -2.968488E+01  -3.952964E+01  -3.804255E+01  -4.320529E+01  -5.017272E+01  -8.596330E+00  -8.824638E+00  -1.058191E+01  -8.105780E+00  -5.870646E+00  -8.856756E+00  -9.284387E+00  -8.840696E+00  -1.508451E+01  -2.460793E+01  -2.046921E+01  -1.608290E+01  -1.983969E+01  -2.849489E+01  -1.746742E+01  -2.297445E+01  -1.555081E+01  -1.612582E+01  -1.676040E+01
   7.550000E+01   5.269273E+00  -5.268526E+00  -7.826744E+00  -8.664543E+00  -3.727836E+00  -1.619355E+01  -2.000000E+00  -2.748645E+01  -2.982427E+01  -3.943853E+01  -3.783144E+01  -4.275476E+01  -4.985130E+01  -8.725969E+00  -9.100254E+00  -1.047213E+01  -8.355419E+00  -5.897008E+00  -9.002733E+00  -9.294218E+00  -8.721082E+00  -1.487222E+01  -2.490939E+01  -2.065086E+01  -1.597259E+01  -1.960977E+01  -2.814555E+01  -1.762290E+01  -2.324993E+01  -1.558648E+01  -1.613532E+01  -1.667646E+01
   7.650000E+01   5.396663E+00  -5.396000E+00  -7.722585E+00  -9.052188E+00  -3.727934E+00  -1.633547E+01  -2.000000E+00  -2.751518E+01  -2.998081E+01  -3.935407E+01  -3.761934E+01  -4.228788E+01  -4.952600E+01  -8.858165E+00  -9.382735E+00  -1.034955E+01  -8.615257E+00  -5.919987E+00  -9.153018E+00  -9.298941E+00  -8.593776E+00  -1.464110E+01  -2.522424E+01  -2.083824E+01  -1.585940E+01  -1.936927E+01  -2.777792E+01  -1.778747E+01  -2.354214E+01  -1.562357E+01  -1.614960E+01  -1.658624E+01
   7.750000E+01   5.533854E+00  -5.533262E+00  -7.605815E+00  -9.466715E+00  -3.728010E+00  -1.649390E+01  -2.000000E+00  -2.755738E+01  -3.016056E+01  -3.928004E+01  -3.740790E+01  -4.180205E+01  -4.919833E+01  -8.997744E+00  -9.679643E+00  -1.021474E+01  -8.892240E+00  -5.940196E+00  -9.310347E+00  -9.301257E+00  -8.456655E+00  -1.438749E+01  -2.555992E+01  -2.103666E+01  -1.574317E+01  -1.911592E+01  -2.738758E+01  -1.796583E+01  -2.385790E+01  -1.566467E+01  -1.617063E+01  -1.649022E+01
   7.850000E+01   5.684185E+00  -5.683648E+00  -7.473990E+00  -9.919331E+00  -3.728069E+00  -1.667546E+01  -2.000000E+00  -2.761962E+01  -3.037340E+01  -3.922295E+01  -3.720032E+01  -4.129381E+01  -4.887143E+01  -9.149257E+00  -9.999771E+00  -1.006559E+01  -9.194250E+00  -5.958536E+00  -9.478962E+00  -9.302384E+00  -8.306380E+00  -1.410561E+01  -2.592822E+01  -2.125457E+01  -1.562385E+01  -1.884632E+01  -2.696782E+01  -1.816551E+01  -2.420808E+01  -1.571396E+01  -1.620170E+01  -1.638924E+01
   7.950000E+01   5.852855E+00  -5.852352E+00  -7.323304E+00  -1.042609E+01  -3.728115E+00  -1.689097E+01  -2.000000E+00  -2.771316E+01  -3.063579E+01  -3.919453E+01  -3.700313E+01  -4.075928E+01  -4.855227E+01  -9.318409E+00  -1.035544E+01  -9.897406E+00  -9.532174E+00  -5.976418E+00  -9.665481E+00  -9.302832E+00  -8.137743E+00  -1.378642E+01  -2.634799E+01  -2.150564E+01  -1.550188E+01  -1.855572E+01  -2.650865E+01  -1.839876E+01  -2.461011E+01  -1.577851E+01  -1.624844E+01  -1.628515E+01
   8.050000E+01   6.047528E+00  -6.047029E+00  -7.148588E+00  -1.101010E+01  -3.728150E+00  -1.715781E+01  -2.000000E+00  -2.785747E+01  -3.097479E+01  -3.921631E+01  -3.683022E+01  -4.019703E+01  -4.825683E+01  -9.513032E+00  -1.076468E+01  -9.702684E+00  -9.921482E+00  -5.996362E+00  -9.880093E+00  -9.302778E+00  -7.943075E+00  -1.341706E+01  -2.684937E+01  -2.181234E+01  -1.537935E+01  -1.823852E+01  -2.599679E+01  -1.868552E+01  -2.509155E+01  -1.587060E+01  -1.632058E+01  -1.618257E+01
   8.150000E+01   6.276121E+00  -6.275599E+00  -6.946845E+00  -1.169529E+01  -3.728177E+00  -1.749855E+01  -2.000000E+00  -2.808186E+01  -3.142766E+01  -3.932435E+01  -3.670974E+01  -3.961936E+01  -4.802000E+01  -9.741222E+00  -1.124840E+01  -9.473687E+00  -1.037820E+01  -6.023281E+00  -1.013563E+01  -9.302397E+00  -7.714459E+00  -1.298661E+01  -2.747266E+01  -2.220706E+01  -1.526300E+01  -1.789356E+01  -2.542317E+01  -1.905328E+01  -2.568783E+01  -1.600978E+01  -1.643280E+01  -1.609314E+01
   8.250000E+01   6.531819E+00  -6.531266E+00  -6.732622E+00  -1.246186E+01  -3.728198E+00  -1.791485E+01  -2.000000E+00  -2.840318E+01  -3.200452E+01  -3.955069E+01  -3.668047E+01  -3.907870E+01  -4.789576E+01  -9.996639E+00  -1.180112E+01  -9.217708E+00  -1.088922E+01  -6.064850E+00  -1.043293E+01  -9.302148E+00  -7.458730E+00  -1.251653E+01  -2.822794E+01  -2.270668E+01  -1.516802E+01  -1.754285E+01  -2.481667E+01  -1.951127E+01  -2.640142E+01  -1.621210E+01  -1.659349E+01  -1.603973E+01
   8.350000E+01   6.774315E+00  -6.773734E+00  -6.548678E+00  -1.318929E+01  -3.728213E+00  -1.833967E+01  -2.000000E+00  -2.876794E+01  -3.261164E+01  -3.985540E+01  -3.674277E+01  -3.865600E+01  -4.789799E+01  -1.023930E+01  -1.234494E+01  -8.975381E+00  -1.137429E+01  -6.123483E+00  -1.073408E+01  -9.302343E+00  -7.216207E+00  -1.208995E+01  -2.901266E+01  -2.324893E+01  -1.510797E+01  -1.724027E+01  -2.427151E+01  -1.999483E+01  -2.712740E+01  -1.645320E+01  -1.677590E+01  -1.603830E+01
   8.450000E+01   6.967822E+00  -6.967220E+00  -6.420690E+00  -1.377002E+01  -3.728224E+00  -1.869526E+01  -2.000000E+00  -2.909219E+01  -3.312929E+01  -4.014830E+01  -3.684222E+01  -3.836844E+01  -4.796611E+01  -1.043319E+01  -1.279793E+01  -8.782252E+00  -1.176162E+01  -6.189066E+00  -1.099319E+01  -9.302742E+00  -7.022679E+00  -1.176835E+01  -2.969303E+01  -2.373581E+01  -1.507662E+01  -1.701540E+01  -2.385307E+01  -2.041609E+01  -2.774210E+01  -1.668097E+01  -1.693805E+01  -1.607254E+01
   8.550000E+01   7.111303E+00  -7.110686E+00  -6.338683E+00  -1.420069E+01  -3.728232E+00  -1.896631E+01  -2.000000E+00  -2.934739E+01  -3.352790E+01  -4.038766E+01  -3.693815E+01  -3.817741E+01  -4.804619E+01  -1.057702E+01  -1.314678E+01  -8.639123E+00  -1.204889E+01  -6.250588E+00  -1.119821E+01  -9.303110E+00  -6.879182E+00  -1.154278E+01  -3.023069E+01  -2.413000E+01  -1.506078E+01  -1.685605E+01  -2.355020E+01  -2.074872E+01  -2.821817E+01  -1.687014E+01  -1.706567E+01  -1.611822E+01
   8.650000E+01   7.216030E+00  -7.215401E+00  -6.286291E+00  -1.451505E+01  -3.728238E+00  -1.916739E+01  -2.000000E+00  -2.954016E+01  -3.382533E+01  -4.057210E+01  -3.701790E+01  -3.804770E+01  -4.811761E+01  -1.068202E+01  -1.340889E+01  -8.534668E+00  -1.225858E+01  -6.302956E+00  -1.135532E+01  -9.303394E+00  -6.774444E+00  -1.138561E+01  -3.064129E+01  -2.443589E+01  -1.505245E+01  -1.674299E+01  -2.333237E+01  -2.100222E+01  -2.857636E+01  -1.701892E+01  -1.716206E+01  -1.616226E+01
   8.750000E+01   7.292382E+00  -7.291745E+00  -6.252139E+00  -1.474423E+01  -3.728242E+00  -1.931549E+01  -2.000000E+00  -2.968369E+01  -3.404517E+01  -4.071106E+01  -3.708053E+01  -3.795763E+01  -4.817567E+01  -1.075856E+01  -1.360402E+01  -8.458504E+00  -1.241145E+01  -6.345181E+00  -1.147390E+01  -9.303590E+00  -6.698083E+00  -1.127506E+01  -3.095024E+01  -2.466849E+01  -1.504788E+01  -1.666206E+01  -2.317507E+01  -2.119258E+01  -2.884305E+01  -1.713294E+01  -1.723383E+01  -1.619992E+01
   8.850000E+01   7.348134E+00  -7.347491E+00  -6.229345E+00  -1.491156E+01  -3.728245E+00  -1.942437E+01  -2.000000E+00  -2.978995E+01  -3.420715E+01  -4.081471E+01  -3.712845E+01  -3.789404E+01  -4.822098E+01  -1.081443E+01  -1.374862E+01  -8.402872E+00  -1.252306E+01  -6.378158E+00  -1.156264E+01  -9.303716E+00  -6.642325E+00  -1.119649E+01  -3.118084E+01  -2.484335E+01  -1.504527E+01  -1.660370E+01  -2.306093E+01  -2.133445E+01  -2.904065E+01  -1.721906E+01  -1.728697E+01  -1.623029E+01
   8.950000E+01   7.388922E+00  -7.388275E+00  -6.213801E+00  -1.503396E+01  -3.728247E+00  -1.950438E+01  -2.000000E+00  -2.986843E+01  -3.432640E+01  -4.089165E+01  -3.716461E+01  -3.784863E+01  -4.825560E+01  -1.085529E+01  -1.385553E+01  -8.362154E+00  -1.260469E+01  -6.403415E+00  -1.162869E+01  -9.303791E+00  -6.601532E+00  -1.114013E+01  -3.135219E+01  -2.497391E+01  -1.504373E+01  -1.656136E+01  -2.297779E+01  -2.143975E+01  -2.918672E+01  -1.728357E+01  -1.732621E+01  -1.625400E+01
   9.050000E+01   7.418813E+00  -7.418162E+00  -6.203008E+00  -1.512365E+01  -3.728249E+00  -1.956321E+01  -2.000000E+00  -2.992631E+01  -3.441416E+01  -4.094860E+01  -3.719168E+01  -3.781591E+01  -4.828173E+01  -1.088522E+01  -1.393446E+01  -8.332305E+00  -1.266450E+01  -6.422522E+00  -1.167769E+01  -9.303835E+00  -6.571639E+00  -1.109943E+01  -3.147913E+01  -2.507097E+01  -1.504279E+01  -1.653053E+01  -2.291706E+01  -2.151769E+01  -2.929455E+01  -1.733163E+01  -1.735516E+01  -1.627217E+01
